onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	pathology	0	y110364	B4	2	3	wm	2	depth
3.0	3.0	pathology	15000	y110365	B4	2	3	wm	2	depth
6.0	3.0	pathology	30000	y110366	B4	2	3	wm	2	depth
9.0	3.0	pathology	45000	y110367	B4	2	3	wm	2	depth
12.0	3.0	pathology	60000	y110368	B4	2	3	wm	2	depth
15.0	3.0	pathology	75000	y110369	B4	2	3	wm	2	depth
18.0	3.0	pathology	90000	y110370	B4	2	3	wm	2	depth
21.0	3.0	pathology	105000	y110371	B4	2	3	wm	2	depth
24.0	3.0	pathology	120000	y110372	B4	2	3	wm	2	depth
27.0	3.0	pathology	135000	y110373	B4	2	3	wm	2	depth
30.0	3.0	pathology	150000	y110374	B4	2	3	wm	2	depth
33.0	3.0	pathology	165000	y110375	B4	2	3	wm	2	depth
36.0	3.0	pathology	180000	y110376	B4	2	3	wm	2	depth
39.0	3.0	pathology	195000	y110377	B4	2	3	wm	2	depth
42.0	3.0	pathology	210000	y110378	B4	2	3	wm	2	depth
45.0	3.0	pathology	225000	y110379	B4	2	3	wm	2	depth
48.0	3.0	pathology	240000	y110380	B4	2	3	wm	2	depth
51.0	3.0	pathology	255000	y110381	B4	2	3	wm	2	depth
54.0	3.0	pathology	270000	y110382	B4	2	3	wm	2	depth
57.0	3.0	pathology	285000	y110383	B4	2	3	wm	2	depth
