onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	physiology	0	y090747	B12	3	3	gyrus temporalis medius	0	depth
3.0	3.0	physiology	15000	y090748	B12	3	3	gyrus temporalis medius	0	depth
6.0	3.0	physiology	30000	y090749	B12	3	3	gyrus temporalis medius	0	depth
9.0	3.0	physiology	45000	y090750	B12	3	3	gyrus temporalis medius	0	depth
12.0	3.0	physiology	60000	y090751	B12	3	3	gyrus temporalis medius	0	depth
15.0	3.0	physiology	75000	y090752	B12	3	3	gyrus temporalis medius	0	depth
18.0	3.0	physiology	90000	y090753	B12	3	3	gyrus temporalis medius	0	depth
21.0	3.0	physiology	105000	y090754	B12	3	3	gyrus temporalis medius	0	depth
24.0	3.0	physiology	120000	y090755	B12	3	3	gyrus temporalis medius	0	depth
27.0	3.0	physiology	135000	y090756	B12	3	3	gyrus temporalis medius	0	depth
30.0	3.0	physiology	150000	y090757	B12	3	3	gyrus temporalis medius	0	depth
33.0	3.0	physiology	165000	y090758	B12	3	3	gyrus temporalis medius	0	depth
36.0	3.0	physiology	180000	y090759	B12	3	3	gyrus temporalis medius	0	depth
39.0	3.0	physiology	195000	y090760	B12	3	3	gyrus temporalis medius	0	depth
42.0	3.0	physiology	210000	y090761	B12	3	3	gyrus temporalis medius	0	depth
45.0	3.0	physiology	225000	y090762	B12	3	3	gyrus temporalis medius	0	depth
48.0	3.0	physiology	240000	y090763	B12	3	3	gyrus temporalis medius	0	depth
51.0	3.0	physiology	255000	y090764	B12	3	3	gyrus temporalis medius	0	depth
54.0	3.0	physiology	270000	y090765	B12	3	3	gyrus temporalis medius	0	depth
57.0	3.0	physiology	285000	y090766	B12	3	3	gyrus temporalis medius	0	depth
60.0	3.0	physiology	300000	y090767	B12	3	3	gyrus temporalis medius	0	depth
63.0	3.0	physiology	315000	y090768	B12	3	3	gyrus temporalis medius	0	depth
66.0	3.0	physiology	330000	y090769	B12	3	3	gyrus temporalis medius	0	depth
69.0	3.0	physiology	345000	y090770	B12	3	3	gyrus temporalis medius	0	depth
72.0	3.0	physiology	360000	y090771	B12	3	3	gyrus temporalis medius	0	depth
75.0	3.0	physiology	375000	y090772	B12	3	3	gyrus temporalis medius	0	depth
78.0	3.0	physiology	390000	y090773	B12	3	3	gyrus temporalis medius	0	depth
81.0	3.0	physiology	405000	y090774	B12	3	3	gyrus temporalis medius	0	depth
84.0	3.0	physiology	420000	y090775	B12	3	3	gyrus temporalis medius	0	depth
87.0	3.0	physiology	435000	y090776	B12	3	3	gyrus temporalis medius	0	depth
90.0	3.0	physiology	450000	y090777	B12	3	3	gyrus temporalis medius	0	depth
93.0	3.0	physiology	465000	y090778	B12	3	3	gyrus temporalis medius	0	depth
96.0	3.0	physiology	480000	y090779	B12	3	3	gyrus temporalis medius	0	depth
99.0	3.0	physiology	495000	y090780	B12	3	3	gyrus temporalis medius	0	depth
102.0	3.0	physiology	510000	y090781	B12	3	3	gyrus temporalis medius	0	depth
105.0	3.0	physiology	525000	y090782	B12	3	3	gyrus temporalis medius	0	depth
108.0	3.0	physiology	540000	y090783	B12	3	3	gyrus temporalis medius	0	depth
111.0	3.0	physiology	555000	y090784	B12	3	3	gyrus temporalis medius	0	depth
114.0	3.0	physiology	570000	y090785	B12	3	3	gyrus temporalis medius	0	depth
117.0	3.0	physiology	585000	y090786	B12	3	3	gyrus temporalis medius	0	depth
120.0	3.0	physiology	600000	y090787	B12	3	3	gyrus temporalis medius	0	depth
123.0	3.0	physiology	615000	y090788	B12	3	3	gyrus temporalis medius	0	depth
