onset	duration	trial_type	sample	segment_id	source_channel	category_id	reviewer_id	anatomy	soz	electrode_type
0.0	3.0	physiology	0	y025320	C4	3	2	wm	0	depth
3.0	3.0	physiology	15000	y025321	C4	3	2	wm	0	depth
6.0	3.0	physiology	30000	y025322	C4	3	2	wm	0	depth
9.0	3.0	physiology	45000	y025323	C4	3	2	wm	0	depth
12.0	3.0	physiology	60000	y025324	C4	3	2	wm	0	depth
15.0	3.0	physiology	75000	y025325	C4	3	2	wm	0	depth
18.0	3.0	physiology	90000	y025326	C4	3	2	wm	0	depth
21.0	3.0	physiology	105000	y025327	C4	3	2	wm	0	depth
24.0	3.0	physiology	120000	y025328	C4	3	2	wm	0	depth
27.0	3.0	physiology	135000	y025329	C4	3	2	wm	0	depth
30.0	3.0	physiology	150000	y025330	C4	3	2	wm	0	depth
33.0	3.0	physiology	165000	y025331	C4	3	2	wm	0	depth
36.0	3.0	physiology	180000	y025332	C4	3	2	wm	0	depth
39.0	3.0	physiology	195000	y025333	C4	3	2	wm	0	depth
42.0	3.0	physiology	210000	y025334	C4	3	2	wm	0	depth
45.0	3.0	physiology	225000	y025335	C4	3	2	wm	0	depth
48.0	3.0	physiology	240000	y025336	C4	3	2	wm	0	depth
51.0	3.0	physiology	255000	y025337	C4	3	2	wm	0	depth
54.0	3.0	physiology	270000	y025338	C4	3	2	wm	0	depth
57.0	3.0	physiology	285000	y025339	C4	3	2	wm	0	depth
60.0	3.0	physiology	300000	y025340	C4	3	2	wm	0	depth
63.0	3.0	physiology	315000	y025341	C4	3	2	wm	0	depth
66.0	3.0	physiology	330000	y025342	C4	3	2	wm	0	depth
69.0	3.0	physiology	345000	y025343	C4	3	2	wm	0	depth
72.0	3.0	physiology	360000	y025344	C4	3	2	wm	0	depth
75.0	3.0	physiology	375000	y025345	C4	3	2	wm	0	depth
78.0	3.0	physiology	390000	y025346	C4	3	2	wm	0	depth
81.0	3.0	physiology	405000	y025347	C4	3	2	wm	0	depth
84.0	3.0	physiology	420000	y025348	C4	3	2	wm	0	depth
87.0	3.0	noise	435000	y025349	C4	1	2	wm	0	depth
90.0	3.0	noise	450000	y025350	C4	1	2	wm	0	depth
93.0	3.0	noise	465000	y025351	C4	1	2	wm	0	depth
96.0	3.0	noise	480000	y025352	C4	1	2	wm	0	depth
99.0	3.0	noise	495000	y025353	C4	1	2	wm	0	depth
102.0	3.0	noise	510000	y025354	C4	1	2	wm	0	depth
105.0	3.0	noise	525000	y025355	C4	1	2	wm	0	depth
108.0	3.0	noise	540000	y025356	C4	1	2	wm	0	depth
111.0	3.0	noise	555000	y025357	C4	1	2	wm	0	depth
114.0	3.0	noise	570000	y025358	C4	1	2	wm	0	depth
117.0	3.0	noise	585000	y025359	C4	1	2	wm	0	depth
120.0	3.0	noise	600000	y025360	C4	1	2	wm	0	depth
123.0	3.0	noise	615000	y025361	C4	1	2	wm	0	depth
126.0	3.0	noise	630000	y025362	C4	1	2	wm	0	depth
129.0	3.0	noise	645000	y025363	C4	1	2	wm	0	depth
132.0	3.0	noise	660000	y025364	C4	1	2	wm	0	depth
135.0	3.0	noise	675000	y025365	C4	1	2	wm	0	depth
138.0	3.0	noise	690000	y025366	C4	1	2	wm	0	depth
141.0	3.0	noise	705000	y025367	C4	1	2	wm	0	depth
144.0	3.0	noise	720000	y025368	C4	1	2	wm	0	depth
147.0	3.0	noise	735000	y025369	C4	1	2	wm	0	depth
150.0	3.0	noise	750000	y025370	C4	1	2	wm	0	depth
153.0	3.0	noise	765000	y025371	C4	1	2	wm	0	depth
156.0	3.0	noise	780000	y025372	C4	1	2	wm	0	depth
159.0	3.0	noise	795000	y025373	C4	1	2	wm	0	depth
162.0	3.0	noise	810000	y025374	C4	1	2	wm	0	depth
165.0	3.0	noise	825000	y025375	C4	1	2	wm	0	depth
168.0	3.0	noise	840000	y025376	C4	1	2	wm	0	depth
171.0	3.0	noise	855000	y025377	C4	1	2	wm	0	depth
174.0	3.0	noise	870000	y025378	C4	1	2	wm	0	depth
177.0	3.0	noise	885000	y025379	C4	1	2	wm	0	depth
180.0	3.0	noise	900000	y025380	C4	1	2	wm	0	depth
183.0	3.0	noise	915000	y025381	C4	1	2	wm	0	depth
186.0	3.0	noise	930000	y025382	C4	1	2	wm	0	depth
189.0	3.0	noise	945000	y025383	C4	1	2	wm	0	depth
192.0	3.0	noise	960000	y025384	C4	1	2	wm	0	depth
195.0	3.0	noise	975000	y025385	C4	1	2	wm	0	depth
198.0	3.0	noise	990000	y025386	C4	1	2	wm	0	depth
